Tanggal,Gula Pasir (Rp),Gula Merah (Rp),Kelapa (Rp),Beras Ketan (Rp),Vanili Bubuk (Rp),Daun Jagung (Rp),Jumlah Produksi,Gaji Karyawan,"Biaya Overhead (Listrik, Gas, Plastik dll)",Nama Toko,Total Biaya Produksi/Hari
2024-08-25,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-26,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-27,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-28,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-29,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-30,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-31,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-09-01,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-02,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-03,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-04,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-05,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-06,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-07,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-08,375.0,143.84,224.0,144.0,29.0,140.0,6,500.0,212.0,Wajit Sederhana,7047.040000000001
2024-09-09,375.0,143.84,224.0,144.0,29.0,140.0,6,500.0,212.0,Wajit Sederhana,7047.040000000001
2024-09-10,375.0,143.84,224.0,144.0,29.0,140.0,6,500.0,212.0,Wajit Sederhana,7047.040000000001
2024-09-11,375.0,143.84,224.0,144.0,29.0,140.0,6,500.0,212.0,Wajit Sederhana,7047.040000000001
2024-09-14,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-15,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-16,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-17,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-18,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-19,375.0,143.84,224.0,144.0,29.0,140.0,5,500.0,212.0,Wajit Sederhana,5991.200000000001
2024-09-20,375.0,143.84,224.0,144.0,29.0,140.0,6,500.0,212.0,Wajit Sederhana,7047.040000000001
2024-09-21,375.0,143.84,224.0,144.0,29.0,140.0,6,500.0,212.0,Wajit Sederhana,7047.040000000001
2024-09-23,375.0,143.84,224.0,144.0,29.0,140.0,5,450.0,212.0,Wajit Sederhana,5941.200000000001
2024-09-24,375.0,143.84,224.0,144.0,29.0,140.0,5,450.0,212.0,Wajit Sederhana,5941.200000000001
2024-09-25,375.0,143.84,224.0,144.0,29.0,140.0,5,450.0,212.0,Wajit Sederhana,5941.200000000001
2024-09-26,375.0,143.84,224.0,144.0,29.0,140.0,5,450.0,212.0,Wajit Sederhana,5941.200000000001
2024-09-27,375.0,143.84,224.0,144.0,29.0,140.0,5,450.0,212.0,Wajit Sederhana,5941.200000000001
2024-09-28,375.0,143.84,224.0,144.0,29.0,140.0,5,450.0,212.0,Wajit Sederhana,5941.200000000001
2024-09-29,375.0,143.84,224.0,144.0,29.0,140.0,5,450.0,212.0,Wajit Sederhana,5941.200000000001
2024-09-30,375.0,143.84,224.0,144.0,29.0,140.0,5,450.0,212.0,Wajit Sederhana,5941.200000000001
2024-10-01,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-02,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-03,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-04,450.5,173.2,224.0,144.0,29.0,140.0,6,450.0,214.0,Wajit Sederhana,7628.200000000001
2024-10-05,450.5,173.2,224.0,144.0,29.0,140.0,6,450.0,214.0,Wajit Sederhana,7628.200000000001
2024-10-07,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-08,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-09,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-10,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-11,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-12,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-13,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-14,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-15,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-16,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-17,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-18,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-19,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-20,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-21,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-22,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-23,450.5,173.2,224.0,144.0,29.0,140.0,6,450.0,214.0,Wajit Sederhana,7628.200000000001
2024-10-24,450.5,173.2,224.0,144.0,29.0,140.0,6,450.0,214.0,Wajit Sederhana,7628.200000000001
2024-10-25,450.5,173.2,224.0,144.0,29.0,140.0,6,450.0,214.0,Wajit Sederhana,7628.200000000001
2024-10-26,450.5,173.2,224.0,144.0,29.0,140.0,6,450.0,214.0,Wajit Sederhana,7628.200000000001
2024-10-27,450.5,173.2,224.0,144.0,29.0,140.0,6,450.0,214.0,Wajit Sederhana,7628.200000000001
2024-10-28,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-29,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-30,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-10-31,450.5,173.2,224.0,144.0,29.0,140.0,5,450.0,214.0,Wajit Sederhana,6467.5
2024-11-01,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-02,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-03,413.75,200.0,224.0,144.0,29.0,140.0,6,450.0,226.0,Wajit Sederhana,7580.5
2024-11-04,413.75,200.0,224.0,144.0,29.0,140.0,6,450.0,226.0,Wajit Sederhana,7580.5
2024-11-05,413.75,200.0,224.0,144.0,29.0,140.0,6,450.0,226.0,Wajit Sederhana,7580.5
2024-11-06,413.75,200.0,224.0,144.0,29.0,140.0,6,450.0,226.0,Wajit Sederhana,7580.5
2024-11-07,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-08,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-09,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-10,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-11,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-12,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-13,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-14,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-15,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-16,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-17,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-18,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-19,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-20,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-21,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-22,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-23,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-24,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-25,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-26,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-27,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-28,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-29,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-11-30,413.75,200.0,224.0,144.0,29.0,140.0,5,450.0,226.0,Wajit Sederhana,6429.75
2024-12-01,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-02,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-03,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-04,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-05,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-06,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-07,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-08,455.0,204.0,224.0,144.0,29.0,140.0,6,450.0,228.0,Wajit Sederhana,7854.0
2024-12-09,455.0,204.0,224.0,144.0,29.0,140.0,6,450.0,228.0,Wajit Sederhana,7854.0
2024-12-10,455.0,204.0,224.0,144.0,29.0,140.0,6,500.0,228.0,Wajit Sederhana,7904.0
2024-12-11,455.0,204.0,224.0,144.0,29.0,140.0,6,500.0,228.0,Wajit Sederhana,7904.0
2024-12-12,455.0,204.0,224.0,144.0,29.0,140.0,5,500.0,228.0,Wajit Sederhana,6708.0
2024-12-13,455.0,204.0,224.0,144.0,29.0,140.0,5,500.0,228.0,Wajit Sederhana,6708.0
2024-12-14,455.0,204.0,224.0,144.0,29.0,140.0,5,500.0,228.0,Wajit Sederhana,6708.0
2024-12-15,455.0,204.0,224.0,144.0,29.0,140.0,5,500.0,228.0,Wajit Sederhana,6708.0
2024-12-19,455.0,204.0,224.0,144.0,29.0,140.0,5,500.0,228.0,Wajit Sederhana,6708.0
2024-12-20,455.0,204.0,224.0,144.0,29.0,140.0,5,500.0,228.0,Wajit Sederhana,6708.0
2024-12-21,455.0,204.0,224.0,144.0,29.0,140.0,5,500.0,228.0,Wajit Sederhana,6708.0
2024-12-22,455.0,204.0,224.0,144.0,29.0,140.0,5,500.0,228.0,Wajit Sederhana,6708.0
2024-12-24,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-25,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-26,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-27,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-28,455.0,204.0,224.0,144.0,29.0,140.0,5,450.0,228.0,Wajit Sederhana,6658.0
2024-12-29,455.0,204.0,224.0,144.0,29.0,140.0,5,750.0,228.0,Wajit Sederhana,6958.0
2024-12-30,455.0,204.0,224.0,144.0,29.0,140.0,6,750.0,228.0,Wajit Sederhana,8154.0
2024-12-31,455.0,204.0,224.0,144.0,29.0,140.0,5,750.0,228.0,Wajit Sederhana,6958.0
2025-01-01,465.0,199.2,224.0,144.0,29.0,140.0,5,500.0,210.1,Wajit Sederhana,6716.1
2025-01-02,465.0,199.2,224.0,144.0,29.0,140.0,6,500.0,210.1,Wajit Sederhana,7917.300000000001
2025-01-03,465.0,199.2,224.0,144.0,29.0,140.0,5,500.0,210.1,Wajit Sederhana,6716.1
2025-01-04,465.0,199.2,224.0,144.0,29.0,140.0,4,500.0,210.1,Wajit Sederhana,5514.900000000001
2025-01-06,465.0,199.2,224.0,144.0,29.0,140.0,4,500.0,210.1,Wajit Sederhana,5514.900000000001
2025-01-07,465.0,199.2,224.0,144.0,29.0,140.0,5,500.0,210.1,Wajit Sederhana,6716.1
2025-01-08,465.0,199.2,224.0,144.0,29.0,140.0,5,500.0,210.1,Wajit Sederhana,6716.1
2025-01-09,465.0,199.2,224.0,144.0,29.0,140.0,6,500.0,210.1,Wajit Sederhana,7917.300000000001
2025-01-10,465.0,199.2,224.0,144.0,29.0,140.0,6,500.0,210.1,Wajit Sederhana,7917.300000000001
2025-01-11,465.0,199.2,224.0,144.0,29.0,140.0,5,500.0,210.1,Wajit Sederhana,6716.1
2025-01-12,465.0,199.2,224.0,144.0,29.0,140.0,5,500.0,210.1,Wajit Sederhana,6716.1
2025-01-13,465.0,199.2,224.0,144.0,29.0,140.0,5,500.0,210.1,Wajit Sederhana,6716.1
2025-01-14,465.0,199.2,224.0,144.0,29.0,140.0,5,500.0,210.1,Wajit Sederhana,6716.1
2024-01-01,363.0,124.8,300.0,172.0,27.0,120.0,4,150.0,215.0,Aromarasa,4792.2
2024-01-02,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-03,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-04,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-05,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-06,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-07,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-08,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-09,363.0,124.8,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3685.3999999999996
2024-01-10,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-11,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-12,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-13,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-14,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-15,363.0,124.8,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3685.3999999999996
2024-01-16,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-17,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-18,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-19,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-20,363.0,124.8,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3685.3999999999996
2024-01-21,363.0,124.8,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3685.3999999999996
2024-01-22,363.0,124.8,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3685.3999999999996
2024-01-23,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-24,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-25,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-26,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-27,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-28,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-29,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-01-30,363.0,124.8,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3685.3999999999996
2024-01-31,363.0,124.8,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2578.6
2024-02-01,360.8,132.0,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3700.3999999999996
2024-02-02,360.8,132.0,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3700.3999999999996
2024-02-03,360.8,132.0,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3700.3999999999996
2024-02-04,360.8,132.0,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3700.3999999999996
2024-02-05,360.8,132.0,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3700.3999999999996
2024-02-06,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-07,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-08,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-09,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-10,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-11,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-12,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-13,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-14,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-15,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-16,360.8,132.0,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3700.3999999999996
2024-02-17,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-18,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-19,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-20,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-21,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-22,360.8,132.0,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3700.3999999999996
2024-02-23,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-24,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-25,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-26,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-27,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-02-28,360.8,132.0,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3700.3999999999996
2024-02-29,360.8,132.0,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2588.6
2024-03-01,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-02,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-03,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-04,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-05,386.54,100.5,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3683.12
2024-03-06,386.54,100.5,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3683.12
2024-03-07,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-08,386.54,100.5,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3683.12
2024-03-09,386.54,100.5,300.0,172.0,27.0,120.0,4,150.0,215.0,Aromarasa,4789.16
2024-03-10,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-11,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-12,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-13,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-14,386.54,100.5,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3683.12
2024-03-15,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-16,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-17,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-18,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-19,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-20,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-21,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-22,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-23,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-24,386.54,100.5,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3683.12
2024-03-25,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-26,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-27,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-28,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-03-29,386.54,100.5,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3683.12
2024-03-30,386.54,100.5,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3683.12
2024-03-31,386.54,100.5,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2577.08
2024-04-01,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-02,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-03,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-04,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-05,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-06,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-07,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-08,394.46,107.58,300.0,172.0,27.0,120.0,4,150.0,215.0,Aromarasa,4849.16
2024-04-11,394.46,107.58,300.0,172.0,27.0,120.0,5,150.0,215.0,Aromarasa,5970.2
2024-04-12,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-13,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-14,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-15,394.46,107.58,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3728.12
2024-04-16,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-17,394.46,107.58,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3728.12
2024-04-18,394.46,107.58,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3728.12
2024-04-19,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-20,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-21,394.46,107.58,300.0,172.0,27.0,120.0,3,150.0,215.0,Aromarasa,3728.12
2024-04-22,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-23,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-24,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-25,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-26,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
2024-04-27,394.46,107.58,300.0,172.0,27.0,120.0,2,150.0,215.0,Aromarasa,2607.08
